Couplet,Poet
"حاويليءَ ۾ هڪڙي چولي ڦَٿڪي ٿي.
شايد اُن ۾ ڪائي پِرولي ڦٿڪي ٿي.",Adil Soomro
"مان ڪڪرَ جو رُوپ ڌاري ٿو اچان.
شامَ تُنهنجي لاءِ ٺاري ٿو اچان.",Adil Soomro
"هٿ لڪيرن ۾ ڪڏهن ڀُلجي نه پَئهُ
سگھه سان هر آس هت آهي پُني",Adil Soomro
"اهڙو واءُ به گھُلندو سائين
مون کي مُنهنجو ملندو سائين",Adil Soomro
"نيٺ ته ڊهندو هي دستور
ڪوبه نه رهندو ڪنهن جو داس",Adil Soomro
"ڪوبه چهرو ڪين ٿو پنهنجو لڳي
لفظ لهجا ۽ اکيون سڀُ اوپريُون.",Adil Soomro
"رستن تي ارمان پيا هن
زخمي سڀ ارمان پيا هن",Adil Soomro
"رُڳو دردَ ئي ٿا ڦُٽن اُن منجھان
اوهان ئي اسان جي سُڪائي زمين.",Adil Soomro
"پاڻياريءَ جي پهچڻ سان ئي
ڀوڏيسر تي باک ڦُٽي آ",Adil Soomro
"تنهنجي نيڻن جو سانوڻ جڏهن ٿو وسي
دل جي بستي ڪچي پوءِ ٻُڏي ٿي وڃي.",Adil Soomro
"واهڻ جي هڪ سادي نينگر
مير ڍنڍ ۾ عڪس ٿي ڳولي",Adil Soomro
"جنهن ۾ آهي موتَ جو ئي انتظارُ
سابه سڏبي چَئُه ڀلا ڪا زندگي.",Adil Soomro
"مان تنهنجي پيار ۾ ويڙهيو پيو آن.
ڄڻُ ته ڪنهن هُٻڪار ۾ ويڙهيو پَيو آن.",Adil Soomro
"ڏات جي مڙني ڏارن ۾
گُل ڦٽي پيا ٽارن ۾",Adil Soomro
"ڪنهن به ڪم جي مون لئه ناهي آزادي
منهنجو هينئڙو تو وٽِ قابو سوچي ٿو.",Adil Soomro
"رُڳو تُنهنجي خاطر تُنهنجي گھَر جا ڀاتي
سڀئي مُون سڏايا جَنم ڏينهنَ تي.",Adil Soomro
"مُنهنجي اکين ۾ پاڻي ڪونهي
هاني ڪابه ڪهاڻي ڪونهي",Adil Soomro
"دل جي ڌرتي ٿُوهَرن جا سلسلا.
دردَ جا گُذرن ٿا ڪيئي قافلا",Adil Soomro
"دُک دلين جا پڌرا ٿيا
چهرن جي آثارن ۾",Adil Soomro
"توکي ساري آءٌ اڪيلو
وَلَر پکين جا ڏسندو آهيان.",Adil Soomro
"ماڳ مارن جا ڀلي مرڪن سدا
ڏک سڀني جا ويٺي ڌرتي سهي",Adil Soomro
"مان ته بڻجي وڻُ نهاريان واٽ ٿو
دير تون ايڏي هَوا ڇوٿي ڪرين.",Adil Soomro
"هڪلي پَيو ماريندو ڪونه
هُو هاري آ ماري ناهي.",Adil Soomro
"ٿوهَر جيان لڳو هو هر لفظُ ڄڻُ ته هُن جو
ڇاڇا چئي وئي آ ڏِياريِءَ جي شامَ جو.",Adil Soomro
"هُن ويچاريءَ ننڊَ کي وڪڻِي ڇڏيو.
مُڙس هُن جي جنڊَ کي وڪڻِي ڇڏيو.",Adil Soomro
"مايا ڏي سنسارَ جو رستو.
پنهنجو آهي پيارَ جو رستو.",Adil Soomro
"موت کان اڳ ۾ هيسيل هرڻي
شينهن اکين ۾ ترس ٿي ڳولي",Adil Soomro
"سارَ تنهنجي اچي پوءِ ٻُڏي ٿي وڃي.
دل ته منهنجي نچي پوءِ ٻُڏي ٿي وڃي.",Adil Soomro
"نه ڏيئو آ روشن نه ڪَکُ پَنُ بچيو آ
هوائن اسان سان ڪيون هِن ڀلايون.",Adil Soomro
"تُون ته ويو هُئين خوشين پويان
ساڳيا دردَ ئي آندا ٿئي.",Adil Soomro
"عيد آئي اسان جي اڱَڻَ تي ايئن
دردَ جو رقصُ هو، ڪا خوشي ڪانه هُئي.",Adil Soomro
"ويجھڙن کان دل پري ٿيندي وڃي
اڻَ ڏٺن جي آسَ ۾ ڀوڳيان پيو.",Adil Soomro
"شاعر ۽ ساگر جي سيني
ڇُلندڙ ڇولي ساڳئي آهي",Adil Soomro
"حياتيءَ جي مشڪل ۽ ظالم گھڙين ۾
اوهان جي ڏنا سي سَهارا ٿا مُرڪن.",Adil Soomro
"زندگي پياري ڪيائون ديس کان
هاڻي ويٺا سنڌ لئه روئن سڪن",Adil Soomro
"روئي ٿو پيو گوبند مالهي
ساري پنهنجو گھر ۽ سنڌ",Adil Soomro
"پڙهيون مون ته آهن گھَڻن جون ڪهاڻيون.
هَوائُن ٻڌايون وَڻَن جون جون ڪهاڻيون.",Adil Soomro
"منهنجي گھٽين ۾ گھُمندو هو اُستاد ڪڏهن
ياد ڪري ماضِيءَ کي دادُو سوچي ٿو.",Adil Soomro
"ڊَپَ جي ڪنهن ولِ اندر ناهي ڦُٽو گُلُ سچَ جو
ڪوڙ ڏي ٿورو کڄي پوءِ آڱريون سوچڻَ لَڳيون.",Adil Soomro
"دل جي ٻيڙي پُرزا پُرزا
لهر لهر سان لُڇندو آهيان.",Adil Soomro
"اهائي حياتي ڪَري پيارُ وٺُ تُون
هِتي ڪوبه ٻيهرَ مَري ڪونه ايندو.",Adil Soomro
"سالگره جو ميڙُ لڳو پَئي مصنوعي
پيارَ اسان جي لفظن ۾ جو اَٽڪي پَيا.",Adil Soomro
"سڀئي تُهمتُون هَن اسانجي حصي ۾
آ بدنام جهڙي حَياتي اَسانجي.",Adil Soomro
"ڪنول جهڙين داسين آڏو
پٿر جا ڀڳوان پيا هن",Adil Soomro
"زندگي توسان نڀايون ٿا اچؤن
هونئن ويا هُون دردَ ۾ لَٽڪي اسان.",Adil Soomro
"سانجھيءَ ڌاري ٿَڪل شڪاري سَرهو آ
ڍنڍَ پکين جي اُجري ٽولي ڦَٿڪي ٿي.",Adil Soomro
"اڳُ ٿيندا ها اوسيئڙا پر
ڪير ٿو هاڻي هيڪل گهاري",Adil Soomro
"فوٽ پاٿ تي شڪنتلا کي
ڏسي روئي ها ڪاليداس",Adil Soomro
"تو لکيو ڇاهي اُنهيءَ ۾ بَس اُها هُرکُر رَهي
ڊائري تنهنجي کڻِي پوءِ آڱريون سوچڻَ لَڳيون.",Adil Soomro
"جنهن کي سمجھي لوڪ تنهنجي ڪمتري
ڪر نه تون اختيار اهڙي عاجزي",Adil Soomro
"وئي آهي گُم ٿي خبرَ ناهي ڪيڏانهن
اچو مُرڪ پنهنجي اسان گڏجي ڳوليون.",Adil Soomro
"”گھڻي وقتَ کانپوءِ وريو ڳوٺِ آهين“
چئي مونکي رستا ۽ چارا ٿا مُرڪن.",Adil Soomro
"ڏئي خُواب اڱرن جهڙا سانوريءَ
اسان جي اکين جي جَلائي زمين.",Adil Soomro
"ڪيترا آهن دُکي شاعر مگر
گيتَ تنهنجا ئي چون ٿا زندگي.",Adil Soomro
"وڇڙڻ ويلي ڪينَ مون توسان ڳالهايو
لفظ نڙيءَ جي رستي ۾ جو اَٽڪي پَيا.",Adil Soomro
"راڳيءَ جي آواز پکيڙي
محفل ۾ دردن جي خوشبو",Adil Soomro
"شهر وارو گھرُ ڪُشادو هو ڀلو پرَ
ڳوٺ ۾ پنهنجي جھُڳيءَ جهڙو نه هو.",Adil Soomro
"بادَل جي دلداريءَ تي.
ٿَري سُمهي پيو واريءَ تي.",Adil Soomro
"لفظُ هرڪو هُن جو نالو ٿو لڳي
ڄڻُ پرينءَ جي سارَ آهي شاعري.",Adil Soomro
"قافلو ڪڪرن سندو رمندو رهيو
راتِ، تارن جي ڍڪي آئي چُني",Adil Soomro
"ڪوئل پاڻُ الائي ڪاڏي اُڏري وئي
وڻَ تي پو ڀي ان جي ٻولي ڦَٿڪي ٿي.",Adil Soomro
"ساڌُو ٻيلي جو پوڙهو ساڌُو سوچي ٿو.
وڻَ ٿا سوچن آخر ڇا هو سوچي ٿو.",Adil Soomro
"سِجَ جي ڪرڻَن منجھان گُذري هَوا
ڄڻُ ٿڌي وڻراھَ ۾ گُم ٿي وَئي.",Adil Soomro
"هاڻي لکندي ڇو الائي آڱريون سوچن پيون
وقت هو جو مَسُ قلم ۽ ڊائري هوندي هُئي.",Adil Soomro
"ڇالئه ڳوٺُ ڇڏي ويو آهين
شهرَ ۾ ڪهڙا پنهنجا ٿئي.",Adil Soomro
"جي به دردَن جُون ساعَتون آهن
عشقَ تُنهنجون عنايتون آهن.",Adil Soomro
"سڄي ڳوٺ وارن جو ڳالهيون ڪيون سي
مگر ڪين پنهنجون سگھياسين ٻڌائي",Adil Soomro
"منهنجو پيار بتيلي وانگر
سامونڊي تون ڇولي آهين",Adil Soomro
"نٿي دل مڃي جو اوهان سان ڪجن ها
اوهان کان ئي مليل ڦٽن جون ڪهاڻيون.",Adil Soomro
"امن پسند انسانن جي لئه
ڪين بڻيا آزاري آهيون",Adil Soomro
"جڏهن به تُنهنجي پيارَ جا لهجا گُونگا ٿي پَئي ويا.
مُنهنجي دل جا سارا دهڪا گُونگا ٿي پَئي ويا.",Adil Soomro
"شهرَ پنهنجي ۾ هُئي جا زندگي.
ڪنهن اسان کان سا کَسي سا زندگي.",Adil Soomro
"حاويليءَ ۾ چنڊَ ڏٺو پَئي جذبن جو قتلامُ
راتِ جي هنجَ ۾ ڪيئي سُڏڪا گُونگا ٿي پَئي ويا.",Adil Soomro
"رات جي ڪارن نيڻن مان
پائن ٿا پيا جھاتي سپُنا.",Adil Soomro
"ڪين رهيو ويساهه وڻن کي
طوفانن جي ياريءَ تي.",Adil Soomro
"تو اکين جي ڇانوَ ۾
ڇو حجاب آ رکيو.",Adil Soomro
"پاڻَ ڪڪرن کي روئارڻ چاهيو
موٽَ ۾ پنهنجن اکين ۾ لُڙڪ ها.",Adil Soomro
"راڳي گيتُ ٻڌاءِ نئون ڪو
هي ته ٻين جو ڳايل آهي.",Adil Soomro
"لفظن کي ڄڻُ لوڻُ لڳل آ
تنهنجو لهجو ساڳيو ناهي",Adil Soomro
"تنهنجي پاڙي ۾ مليو مونکي سُڪون
هر گھٽي مون شهر جي آهي گھمي",Adil Soomro
"درياهه وچ ۾ تنهنجي ٻيڙي
پنهنجا پنڌ ڪنارن سان",Adil Soomro
"پيارَ جا ناتا سُڃاڻي ٿيون سگھن
ڪُجهه اکين ۾ ۾ روشني آهي اڃان.",Adil Soomro
"گھر اباڻو، ماءُ پيءُ ٻُڍڙا اڪيلا!
پُٽ سڀئي پنهنجن گھرن ۾ ٿا رهن",Adil Soomro
"منظَرن ۾ رنگَ ٿا ڀرجي وڃن
تُنهنجو چهرو جي نهاري ٿو اچان.",Adil Soomro
"تنهنجي گھر جي ڀرسان آهيان
ڄڻُ مندر جي ڀرسان آهيان",Adil Soomro
"ڪيڏا درد طوفان بڻجي اچن ٿا
تڏهن به اکين ۾ ڪو پاڻي نه آهي",Adil Soomro
"انياءَ جي سيني ۾
تلوارَ اَسين آهِيون.",Adil Soomro
"اوهان جي اکيُن ۾ انگُورن جُون وليون
ڀڳل جامَ جهڙي حَياتي اَسانجي.",Adil Soomro
"شيشي جي وڏائيءَ کي
پٿرَ ۾ ڏِٺو هوندَئي.",Adil Soomro
"پيارَ کان جي ڌار آهي شاعري
سابه ڪهڙي يار آهي شاعري.",Adil Soomro
"نانءُ تُنهنجو مون فقط آهي کنيو
ڪمري ۾ سُرهاڻِ ٿيندي پَئي وَڃي.",Adil Soomro
"رُوپ ڌاريو جن هتي شيطان جو
تن بندن لئه نعمتون ساڳيون رهيون.",Adil Soomro
"هڪڙي چنڊَ اڳيان تارن جو
ڄڻُ لشڪرُ آ خوفَ ۾ ورتَلُ.",Adil Soomro
"سڀني آڏو ڇالئه جھُڪندي
دل مُنهنجي درٻاري ناهي.",Adil Soomro
"سَدا مهڪ موتئي جي نچندي رهي آ
اسان جي اڱڻَ ۾ ڦٽيون ڪيئي گوليون.",Adil Soomro
"اکين تي رَکي ڪارڊُ تُنهنجو چميو مون
ٿيا سُک سَوايا جَنم ڏينهنَ تي.",Adil Soomro
"جو ٿَر ۾ ڏِٺو هوندَئي.
ٻُڏتَر ۾ ڏِٺو هوندَئي.",Adil Soomro
"سڀُ خوشيون ميڙي کَڻي آياسين پَر
دردَ پنهنجا ٻيٽَ تي رَهجي وَيا.",Adil Soomro
"ان کان وڌيڪ ڪهڙو مون لئه عذابُ هوندو
گُذري وئي هو ڀرسان ۽ مينهن ٿي وسيو.",Adil Soomro
"نه ترسي ڳالهائي عجب دوست آ
رُڳو هٿُ ملائي هَليو ٿو وَڃي.",Adil Soomro
"ڪنهن سازَ پُراڻي جي
ڄڻُ تارَ اَسين آهِيون.",Adil Soomro
"ڇوڪري تنهنجي اکين جي شهر ۾
شخص هڪڙو لاپتا آ ٿي ويو.",Adil Soomro
"سڀئي آکيرا روشن آهن
ڏسُ ته پکين جي لاتِ ٻَري ٿي.",Adil Soomro
"پاڻَ کان وسري ويندُس مان پَر
تُنهنجو خِيالُ ته رهندو سائين.",Adil Soomro
"ڍنڍَ ٿي مونکان پُڇي مان ڪير هان
ڳوٺ رستا ۽ ٻنيون سڀُ اوپريُون.",Adil Soomro
"هوءَ ته سڀُ ڪجُهه ڄاڻي ٿي.
پوءِ ڇو درد اُماڻي ٿي.",Adil Soomro
"مون ڏي ائين نهاري ٿي ڄڻُ
تاريخي آثار ٿي سمجھي.",Adil Soomro
"سڄي حياتي ساٿُ ڏنو ٿئون
هاڻي دُکن کي ڪير ڌڪاري",Adil Soomro
"بي سُرن جي ديس ۾
تو رُبابُ آ رکيو.",Adil Soomro
"ڄڻُ ته آهيان مان مٽيءَ جي مُورتي
پاڻَ ٺاهي پاڻَ ئي هُوءَ ڊاهي ٿي.",Adil Soomro
"گھر سمورا ويا ٻهاري
جارن ۾ قرآن پيا هن",Adil Soomro
"ڪين جي ڪنهن سان نڀائي ٿي سگھين
واعدن کي تون ڳڀا ڇوٿي ڪرين.",Adil Soomro
"ڪيئن ڇڻي ها دردُ اسانجو
دل آ پيارا ڇاڻي ڪونهي.",Adil Soomro
"تنهنجي اکين ۾ چاهت منهنجي
گم ٿيل هڪڙو شخص ٿي ڳولي",Adil Soomro
"مون فقيري رُوپ ڌاري هنئي صَدا
ڏانءٌ تنهنجو پرَ سَخيءَ جهڙو نه هو.",Adil Soomro
"گھوٽَ سان گڏُ ڪارِ ۾ هوءَ ڪامڻي
ڄڻُ ته منهنجي دل مٿان گُذري وَئِي.",Adil Soomro
"کليل دريءَ مان چنڊ نهاري
روئندڙ ٻالڪ ماءُ سمهاري",Adil Soomro
"هاريءَ جھول اُهائي خالي
ڀاڳ ويا ڀوتارن سان",Adil Soomro
"اُڃايل چپن جو هُيو ذڪر جنهن ۾
هوائن سو نوحو ڪڪرَ تي لکيو هو.",Adil Soomro
"مُون اُڃايل واسطي هوءَ جَل پَري
ڪربَلا ڇاڪاڻِ ٿيندي پَئي وَڃي.",Adil Soomro
"هي بي رنگ جيون رنگا رنگُ چوليون.
ڏُکن جي ڏَهر ۾ ٿَريلين جُون ٽوليون.",Adil Soomro
"جيڪا دل اُڃاري ناهي
سائي دردَن واري ناهي.",Adil Soomro
"نفرن جا آڙاهه اکين ۾
تلوارون ڳالهائن ٿيون",Adil Soomro
"تو مِلڻَ وقت اهڙو هو، تاثر ڏنو
ڄڻُ ته توسان ڪڏهن دوستي ڪانه هُئي.",Adil Soomro
"لفظن ۾ ٽهڪن جي خوشبو
ساهن ۾ سُڏڪن جي خوشبو",Adil Soomro
"مان ته هيُس مجبور مگر هُوءَ
محبت جو غدار ٿي سمجھي.",Adil Soomro
"روبَرو دوستيءَ جون دعوائون
دِل ۾ ڪيڏيون رَقابَتون آهن.",Adil Soomro
"منهنجو هي اندرُ ۽ سنڌُ
ڄڻُ هڪڙو مندرُ ۽ سنڌُ",Adil Soomro
"الوداع توکي چوڻ کان پوءِ سدا
مند سانوڻ جي اکين ۾ ٿي رهي",Adil Soomro
"ناهي شاوَرَ ۾ اُها منهنجا پرين!
ڳالهه جا مينهن جي ڪڻين ۾ ٿي رهي",Adil Soomro
"تنهنجا لفظ صحيفن جهڙا
محبوبن جي ٻولي آهين",Adil Soomro
"مُسافر کي رستي جي مِٽيءَ ٻُڌايو
پنهوارن، ڌنارن، ڌڻن جون ڪهاڻيون.",Adil Soomro
"پارڪَر جي مورَ جي هر دانهن ۾
روپلي جي روحَ جي آهي صَدا.",Adil Soomro
"تُون ٿئين ناراضُ پو ڄَڻُ ائين لَڳي
حُسن تي هٿيار ٿا پئجي وڃن.",Adil Soomro
"ڄاڻ  ته ڦهليو روشن واس
هاڻ نه رهندي رات اُماس",Adil Soomro
"ڪندي عبادت ذهن تي تُنهنجي چهري اُڀرڻ سان
سارا ورد وظيفا مُنهنجا گُونگا ٿي پَئي ويا.",Adil Soomro
"رات ريشم جيان رُوح تي ڄڻُ لَٿي
ياد تُنهنجي جلي چاندني ڪانه هُئي.",Adil Soomro
"تنهنجي گذرڻ بعد ڀي ڪيئي پهر
تنهنجي خوشبو ڄڻ گھٽين ۾ ٿي رهي",Adil Soomro
"آهي ديرو پيار وارن جو جِتي
تن گھٽين ۾ روشني آهي اڃان.",Adil Soomro
"نيڻن ۾ تيزابُ ڇٽَي ويا
سُهڻيءَ جا محلاتي سپُنا.",Adil Soomro
"ٽهڪ تنهنجا ٿو ٻُڌان ڄڻُ ٿو لڳي
مان ٿڌي وڻڪارَ ۾ ويڙهيو پَيو آن.",Adil Soomro
"لُڙڪ نيڻن ۾ اچي مُرڪڻَ لڳا
يارَ پيارا دُور ٿيندا پَي ويا.",Adil Soomro
"دوستن جا دَرَ سڀئي خاموش ها
پرَ کُليون مون لئه دَريون سڀُ اوپريُون.",Adil Soomro
"رهواسين جي قتل پُڄاڻان
خالي گھَرُ آ خوفَ ۾ ورتَلُ.",Adil Soomro
"تُنهنجي دل مان تڙجَڻ وارو
گھٽيءَ گھٽِيءَ ۾ رُلندو سائين.",Adil Soomro
"مُنهنجي گيتن راتِ مونکا ٿي پُڇيو.
شاعريءَ مان توکي آخر ڇا مِليو.",Adil Soomro
"سرد جذبن ۾ ڇا رکيو آهي
پنڊ پهڻن ۾ ڇا رکيو آهي",Adil Soomro
"راتيون جاڳي ڏيئا اورن
دل جا قصا جارن سان",Adil Soomro
"جڏهن پائي گَجرا اڱَڻَ ۾ سُتينءَ تون
تڏهن منهنجا تارا ڪَتيون خُواب ٿيا ها.",Adil Soomro
"ڪنهن سَمي ساهن ۾ هڪڙي سانوري هوندي هُئي.
خوابَ ها پاڳل سڀيئي دل چَري هوندي هُئي.",Adil Soomro
"اهڙي اڳُ ۾ ڪانه هُئي
جهڙي آهي هاڻي ٿي.",Adil Soomro
"نانءُ تُنهنجو نانگُ ٿئي تولئه مَتان
خُود نُمائي ڪينَ ٿي ايڏي ٺَهي.",Adil Soomro
"تنهنجو گھرُ ڇو ڪين ٿو لڀجي
يا هي رستو ساڳيو ناهي؟",Adil Soomro
"ڪين سي ناتا سُڃاڻي ٿيون سگھن
جن اکين تي عڪس نوٽن جا ٺهن",Adil Soomro
"پاڻياريءَ جي نيڻَن ۾ ڪو اهڙو جادو هو
کوههَ جي ڀرسان ماڻهو پياسا گُونگا ٿي پَئي ويا.",Adil Soomro
"دل به تُنهنجي شهر جي ديوار جيان
هرڪو پنهنجو پوسٽر هڻندو رهيو.",Adil Soomro
"هٿيارن جي پرواهه ناهي
تُنهنجي اکيُن کان ڊڄندو آهيان.",Adil Soomro
"پيارَ جو هڪڙو لفظُ جيئاري
نفرت سان مان ڊَهندو آهيان.",Adil Soomro
"اڳين ڪرسين تان سادا ماڻهو
معزز ماڻهن ڇڏيا اُٿاري",Adil Soomro
"مون ٿي سمجھو سولي آهين
سائنڻ! تون ته پرولي آهين",Adil Soomro
"جذبا ۽ احساس نه ڪوئي
هڪ پٿر جي ڀرسان آهيان",Adil Soomro
"هُن ڪَئي مُرڪي سڀن جي آجيان
پر وياسين ميڙَ مان رهجي اسان.",Adil Soomro
"اوهان جي اکين ۾ اشارا ٿا مُرڪن
۽ خيالن ۾ مُنهنجي نظارا ٿا مُرڪن.",Adil Soomro
"ڪاڇي جهڙي جيون ۾ تون
آئي بڻجي هولي آهين",Adil Soomro
"تُنهنجي حُسن جي هٿيارن جي آڏو سانولڙي
تلوارُون ۽ بڻڇيون ڀالا گُونگا ٿي پَئي ويا.",Adil Soomro
